6,54,1,-1,9
6,54,1,-1,8
6,54,1,-1,7
6,54,1,-1,6
6,54,0,-1,6
6,54,0,-1,5
6,54,0,-1,4
6,54,0,-1,3
6,54,0,-1,2
6,54,0,-1,1
6,54,0,-1,0
6,54,0,-1,0
6,98,1,54,1,-1,23
6,98,1,54,1,-1,22
6,98,0,54,1,-1,22
6,98,0,54,1,-1,21
6,98,0,54,1,-1,20
6,98,0,54,1,-1,19
6,98,0,54,1,-1,18
6,98,0,54,1,-1,17
6,98,0,54,1,-1,16
6,98,0,54,1,-1,15
6,98,0,54,1,-1,14
6,98,0,54,1,-1,13
6,98,0,54,0,-1,13
6,98,0,54,0,-1,12
6,98,0,54,0,-1,11
6,98,0,54,0,-1,10
6,98,0,54,0,-1,9
6,98,0,54,0,-1,8
6,98,0,54,0,-1,7
6,98,0,54,0,-1,6
6,98,0,54,0,-1,5
6,98,0,54,0,-1,4
6,98,0,54,0,-1,3
6,98,0,54,0,-1,2
6,98,0,54,0,-1,1
6,98,0,54,0,-1,0
6,98,0,54,0,-1,0
6,75,1,-1,17
6,75,1,-1,16
6,75,0,-1,16
6,75,0,-1,15
6,75,0,-1,14
6,75,0,-1,13
6,75,0,-1,12
6,75,0,-1,11
6,75,0,-1,10
6,75,0,-1,9
6,75,0,-1,8
6,75,0,-1,7
6,75,0,-1,6
6,75,0,-1,5
6,75,0,-1,4
6,75,0,-1,3
6,75,0,-1,2
6,75,0,-1,1
6,75,0,-1,0
6,75,0,-1,0
6,120,1,16,1,-1,14
6,120,0,16,1,-1,14
6,120,0,16,1,-1,13
6,120,0,16,1,-1,12
6,120,0,16,1,-1,11
6,120,0,16,1,-1,10
6,120,0,16,1,-1,9
6,120,0,16,1,-1,8
6,120,0,16,1,-1,7
6,120,0,16,1,-1,6
6,120,0,16,1,-1,5
6,120,0,16,1,-1,4
6,120,0,16,0,-1,4
6,120,0,16,0,-1,3
6,120,0,16,0,-1,2
6,120,0,16,0,-1,1
6,120,0,16,0,-1,0
6,120,0,16,0,-1,0
6,106,2,62,1,-1,15
6,106,2,62,0,-1,15
6,106,2,62,0,-1,14
6,106,2,62,0,-1,13
6,106,2,62,0,-1,12
6,106,2,62,0,-1,11
6,106,2,62,0,-1,10
6,106,2,62,0,-1,9
6,106,2,62,0,-1,8
6,106,2,62,0,-1,7
6,106,1,62,0,-1,7
6,106,1,62,0,-1,6
6,106,1,62,0,-1,5
6,106,1,62,0,-1,4
6,106,1,62,0,-1,3
6,106,0,62,0,-1,3
6,106,0,62,0,-1,2
6,106,0,62,0,-1,1
6,106,0,62,0,-1,0
6,106,0,62,0,-1,0
6,104,2,-1,12
6,104,2,-1,11
6,104,1,-1,11
6,104,1,-1,10
6,104,1,-1,9
6,104,1,-1,8
6,104,1,-1,7
6,104,1,-1,6
6,104,1,-1,5
6,104,0,-1,5
6,104,0,-1,4
6,104,0,-1,3
6,104,0,-1,2
6,104,0,-1,1
6,104,0,-1,0
6,104,0,-1,0
6,1,1,-1,12
6,1,1,-1,11
6,1,1,-1,10
6,1,1,-1,9
6,1,1,-1,8
6,1,1,-1,7
6,1,1,-1,6
6,1,1,-1,5
6,1,1,-1,4
6,1,0,-1,4
6,1,0,-1,3
6,1,0,-1,2
6,1,0,-1,1
6,1,0,-1,0
6,1,0,-1,0
6,83,2,-1,7
6,83,2,-1,6
6,83,2,-1,5
6,83,1,-1,5
6,83,1,-1,4
6,83,0,-1,4
6,83,0,-1,3
6,83,0,-1,2
6,83,0,-1,1
6,83,0,-1,0
6,83,0,-1,0
1,1,1,-1,13
1,1,1,-1,12
1,1,1,-1,11
1,1,1,-1,10
1,1,1,-1,9
1,1,1,-1,8
1,1,1,-1,8
1,1,1,-1,8
1,1,0,-1,8
1,1,0,-1,7
1,1,0,-1,6
1,1,0,-1,5
1,1,0,-1,4
1,1,0,-1,3
1,1,0,-1,2
1,1,0,-1,1
1,1,0,-1,0
1,1,0,-1,0
1,25,1,44,1,-1,11
1,25,1,44,1,-1,10
1,25,1,44,0,-1,10
1,25,1,44,0,-1,9
1,25,1,44,0,-1,8
1,25,1,44,0,-1,7
1,25,1,44,0,-1,7
1,25,0,44,0,-1,7
1,25,0,44,0,-1,6
1,25,0,44,0,-1,5
1,25,0,44,0,-1,4
1,25,0,44,0,-1,3
1,25,0,44,0,-1,2
1,25,0,44,0,-1,1
1,25,0,44,0,-1,0
1,25,0,44,0,-1,0
1,-1,11
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,118,1,-1,10
1,118,0,-1,10
1,118,0,-1,9
1,118,0,-1,8
1,118,0,-1,7
1,118,0,-1,6
1,118,0,-1,5
1,118,0,-1,4
1,118,0,-1,3
1,118,0,-1,2
1,118,0,-1,1
1,118,0,-1,0
1,118,0,-1,0
1,139,1,-1,18
1,139,0,-1,18
1,139,0,-1,17
1,139,0,-1,16
1,139,0,-1,15
1,139,0,-1,14
1,139,0,-1,13
1,139,0,-1,12
1,139,0,-1,11
1,139,0,-1,10
1,139,0,-1,9
1,139,0,-1,8
1,139,0,-1,7
1,139,0,-1,6
1,139,0,-1,5
1,139,0,-1,4
1,139,0,-1,3
1,139,0,-1,2
1,139,0,-1,1
1,139,0,-1,0
1,139,0,-1,0
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,1,1,-1,10
1,1,1,-1,9
1,1,1,-1,9
1,1,0,-1,9
1,1,0,-1,8
1,1,0,-1,7
1,1,0,-1,6
1,1,0,-1,5
1,1,0,-1,4
1,1,0,-1,3
1,1,0,-1,2
1,1,0,-1,1
1,1,0,-1,0
1,1,0,-1,0
1,59,1,38,1,-1,14
1,59,1,38,1,-1,13
1,59,1,38,1,-1,12
1,59,1,38,1,-1,11
1,59,1,38,1,-1,10
1,59,1,38,1,-1,9
1,59,1,38,1,-1,8
1,59,1,38,1,-1,7
1,59,1,38,1,-1,6
1,59,1,38,1,-1,5
1,59,1,38,1,-1,4
1,59,1,38,1,-1,3
1,59,0,38,1,-1,3
1,59,0,38,1,-1,2
1,59,0,38,1,-1,1
1,59,0,38,1,-1,1
1,59,0,38,1,-1,1
1,59,0,38,0,-1,1
1,59,0,38,0,-1,0
1,59,0,38,0,-1,0
1,38,1,-1,13
1,38,1,-1,12
1,38,1,-1,11
1,38,1,-1,10
1,38,1,-1,9
1,38,1,-1,8
1,38,1,-1,7
1,38,1,-1,6
1,38,1,-1,5
1,38,1,-1,4
1,38,1,-1,3
1,38,0,-1,3
1,38,0,-1,2
1,38,0,-1,1
1,38,0,-1,0
1,38,0,-1,0
1,-1,21
1,-1,20
1,-1,19
1,-1,18
1,-1,17
1,-1,16
1,-1,15
1,-1,14
1,-1,13
1,-1,12
1,-1,11
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
5,169,1,-1,11
5,169,0,-1,11
5,169,0,-1,10
5,169,0,-1,9
5,169,0,-1,8
5,169,0,-1,7
5,169,0,-1,6
5,169,0,-1,5
5,169,0,-1,4
5,169,0,-1,3
5,169,0,-1,2
5,169,0,-1,1
5,169,0,-1,0
5,169,0,-1,0
5,-1,9
5,-1,8
5,-1,7
5,-1,6
5,-1,5
5,-1,4
5,-1,3
5,-1,2
5,-1,1
5,-1,0
5,-1,0
5,-1,13
5,-1,12
5,-1,11
5,-1,10
5,-1,9
5,-1,8
5,-1,7
5,-1,6
5,-1,5
5,-1,4
5,-1,3
5,-1,2
5,-1,1
5,-1,0
5,-1,0
5,8,1,115,1,86,1,-1,13
5,8,1,115,1,86,1,-1,12
5,8,1,115,1,86,1,-1,11
5,8,1,115,1,86,1,-1,10
5,8,1,115,1,86,0,-1,10
5,8,1,115,1,86,0,-1,9
5,8,1,115,1,86,0,-1,8
5,8,1,115,1,86,0,-1,7
5,8,1,115,0,86,0,-1,7
5,8,1,115,0,86,0,-1,6
5,8,1,115,0,86,0,-1,5
5,8,1,115,0,86,0,-1,4
5,8,1,115,0,86,0,-1,3
5,8,0,115,0,86,0,-1,3
5,8,0,115,0,86,0,-1,2
5,8,0,115,0,86,0,-1,1
5,8,0,115,0,86,0,-1,0
5,8,0,115,0,86,0,-1,0
5,145,1,154,1,-1,21,105,1
5,145,1,154,1,-1,20,105,1
5,145,1,154,1,-1,19,105,1
5,145,1,154,1,-1,18,105,1
5,145,1,154,1,-1,17,105,1
5,145,1,154,1,-1,16,105,1
5,145,1,154,1,-1,15,105,1
5,145,1,154,1,-1,14,105,1
5,145,1,154,1,-1,14,105,1
5,145,1,154,0,-1,14,105,1
5,145,1,154,0,-1,13,105,1
5,145,0,154,0,-1,13,105,1
5,145,0,154,0,-1,12,105,1
5,145,0,154,0,-1,11,105,1
5,145,0,154,0,-1,10,105,1
5,145,0,154,0,-1,9,105,1
5,145,0,154,0,-1,8,105,1
5,145,0,154,0,-1,8,105,0
5,145,0,154,0,-1,7,105,0
5,145,0,154,0,-1,6,105,0
5,145,0,154,0,-1,5,105,0
5,145,0,154,0,-1,4,105,0
5,145,0,154,0,-1,3,105,0
5,145,0,154,0,-1,2,105,0
5,145,0,154,0,-1,1,105,0
5,145,0,154,0,-1,0,105,0
5,145,0,154,0,-1,0,105,0
5,-1,10
5,-1,9
5,-1,8
5,-1,7
5,-1,6
5,-1,5
5,-1,4
5,-1,3
5,-1,2
5,-1,1
5,-1,0
5,-1,0
5,12,1,-1,10,87,1
5,12,1,-1,9,87,1
5,12,1,-1,8,87,1
5,12,1,-1,8,87,0
5,12,1,-1,7,87,0
5,12,1,-1,6,87,0
5,12,1,-1,5,87,0
5,12,1,-1,4,87,0
5,12,1,-1,3,87,0
5,12,0,-1,3,87,0
5,12,0,-1,2,87,0
5,12,0,-1,1,87,0
5,12,0,-1,0,87,0
5,12,0,-1,0,87,0
5,-1,10,151,2
5,-1,9,151,2
5,-1,9,151,1
5,-1,8,151,1
5,-1,7,151,1
5,-1,6,151,1
5,-1,5,151,1
5,-1,4,151,1
5,-1,4,151,0
5,-1,3,151,0
5,-1,2,151,0
5,-1,1,151,0
5,-1,0,151,0
5,-1,0,151,0
5,150,1,-1,14,151,1
5,150,1,-1,14,151,0
5,150,1,-1,13,151,0
5,150,1,-1,12,151,0
5,150,1,-1,11,151,0
5,150,1,-1,10,151,0
5,150,1,-1,9,151,0
5,150,1,-1,8,151,0
5,150,1,-1,7,151,0
5,150,1,-1,6,151,0
5,150,1,-1,5,151,0
5,150,1,-1,4,151,0
5,150,1,-1,3,151,0
5,150,1,-1,2,151,0
5,150,1,-1,1,151,0
5,150,1,-1,1,151,0
5,150,0,-1,1,151,0
5,150,0,-1,0,151,0
5,150,0,-1,0,151,0
5,150,1,-1,12
5,150,1,-1,11
5,150,1,-1,10
5,150,1,-1,9
5,150,1,-1,8
5,150,1,-1,7
5,150,1,-1,6
5,150,1,-1,5
5,150,1,-1,4
5,150,0,-1,4
5,150,0,-1,3
5,150,0,-1,2
5,150,0,-1,1
5,150,0,-1,0
5,150,0,-1,0
5,150,1,-1,8
5,150,1,-1,7
5,150,0,-1,7
5,150,0,-1,6
5,150,0,-1,5
5,150,0,-1,4
5,150,0,-1,3
5,150,0,-1,2
5,150,0,-1,1
5,150,0,-1,0
5,150,0,-1,0
5,-1,6,143,1
5,-1,5,143,1
5,-1,4,143,1
5,-1,3,143,1
5,-1,3,143,0
5,-1,2,143,0
5,-1,1,143,0
5,-1,0,143,0
5,-1,0,143,0
5,81,1,-1,8
5,81,1,-1,7
5,81,1,-1,6
5,81,1,-1,5
5,81,1,-1,4
5,81,1,-1,3
5,81,1,-1,3
5,81,0,-1,3
5,81,0,-1,2
5,81,0,-1,1
5,81,0,-1,0
5,81,0,-1,0
5,-1,1
5,-1,0
5,-1,0
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,1,1,-1,13
1,1,1,-1,12
1,1,1,-1,11
1,1,1,-1,10
1,1,1,-1,9
1,1,1,-1,8
1,1,1,-1,7
1,1,1,-1,6
1,1,1,-1,5
1,1,1,-1,5
1,1,1,-1,5
1,1,1,-1,5
1,1,1,-1,5
1,1,1,-1,5
1,1,1,-1,5
1,1,0,-1,5
1,1,0,-1,4
1,1,0,-1,3
1,1,0,-1,2
1,1,0,-1,1
1,1,0,-1,0
1,1,0,-1,0
1,-1,26
1,-1,25
1,-1,24
1,-1,23
1,-1,22
1,-1,21
1,-1,20
1,-1,19
1,-1,18
1,-1,17
1,-1,16
1,-1,15
1,-1,14
1,-1,13
1,-1,12
1,-1,11
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,-1,23
1,-1,22
1,-1,21
1,-1,20
1,-1,19
1,-1,18
1,-1,17
1,-1,16
1,-1,15
1,-1,14
1,-1,13
1,-1,12
1,-1,11
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,-1,13,111,1
1,-1,12,111,1
1,-1,11,111,1
1,-1,10,111,1
1,-1,9,111,1
1,-1,8,111,1
1,-1,7,111,1
1,-1,6,111,1
1,-1,5,111,1
1,-1,5,111,0
1,-1,4,111,0
1,-1,3,111,0
1,-1,2,111,0
1,-1,1,111,0
1,-1,0,111,0
1,-1,0,111,0
1,-1,15
1,-1,14
1,-1,13
1,-1,12
1,-1,11
1,-1,10
1,-1,9
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,139,1,165,1,-1,11
1,139,1,165,0,-1,11
1,139,1,165,0,-1,10
1,139,1,165,0,-1,9
1,139,1,165,0,-1,8
1,139,1,165,0,-1,7
1,139,0,165,0,-1,7
1,139,0,165,0,-1,6
1,139,0,165,0,-1,5
1,139,0,165,0,-1,4
1,139,0,165,0,-1,3
1,139,0,165,0,-1,2
1,139,0,165,0,-1,1
1,139,0,165,0,-1,0
1,139,0,165,0,-1,0
1,-1,1
1,-1,0
1,-1,0
1,-1,8
1,-1,7
1,-1,6
1,-1,5
1,-1,4
1,-1,3
1,-1,2
1,-1,1
1,-1,0
1,-1,0
1,139,1,-1,19
1,139,0,-1,19
1,139,0,-1,18
1,139,0,-1,17
1,139,0,-1,16
1,139,0,-1,15
1,139,0,-1,14
1,139,0,-1,13
1,139,0,-1,12
1,139,0,-1,11
1,139,0,-1,10
1,139,0,-1,9
1,139,0,-1,8
1,139,0,-1,7
1,139,0,-1,6
1,139,0,-1,5
1,139,0,-1,4
1,139,0,-1,3
1,139,0,-1,2
1,139,0,-1,1
1,139,0,-1,0
1,139,0,-1,0
7,1,1,-1,6
7,1,1,-1,5
7,1,1,-1,4
7,1,1,-1,3
7,1,1,-1,2
7,1,1,-1,1
7,1,1,-1,1
7,1,1,-1,1
7,1,1,-1,1
7,1,0,-1,1
7,1,0,-1,0
7,1,0,-1,0
7,-1,19
7,-1,18
7,-1,17
7,-1,16
7,-1,15
7,-1,14
7,-1,13
7,-1,12
7,-1,11
7,-1,10
7,-1,9
7,-1,8
7,-1,7
7,-1,6
7,-1,5
7,-1,4
7,-1,3
7,-1,2
7,-1,1
7,-1,0
7,-1,0
7,1,1,-1,6
7,1,1,-1,5
7,1,1,-1,4
7,1,1,-1,3
7,1,1,-1,2
7,1,1,-1,1
7,1,1,-1,1
7,1,1,-1,1
7,1,1,-1,1
7,1,0,-1,1
7,1,0,-1,0
7,1,0,-1,0
7,-1,19,63,1
7,-1,19,63,1
7,-1,19,63,0
7,-1,18,63,0
7,-1,17,63,0
7,-1,16,63,0
7,-1,15,63,0
7,-1,14,63,0
7,-1,13,63,0
7,-1,12,63,0
7,-1,11,63,0
7,-1,10,63,0
7,-1,9,63,0
7,-1,8,63,0
7,-1,7,63,0
7,-1,6,63,0
7,-1,5,63,0
7,-1,4,63,0
7,-1,3,63,0
7,-1,2,63,0
7,-1,1,63,0
7,-1,0,63,0
7,-1,0,63,0
7,40,1,-1,8
7,40,1,-1,7
7,40,1,-1,6
7,40,1,-1,5
7,40,1,-1,4
7,40,1,-1,3
7,40,1,-1,2
7,40,1,-1,1
7,40,0,-1,1
7,40,0,-1,0
7,40,0,-1,0
7,140,1,157,1,-1,15
7,140,1,157,1,-1,14
7,140,1,157,1,-1,13
7,140,1,157,1,-1,12
7,140,1,157,1,-1,11
7,140,1,157,1,-1,10
7,140,1,157,1,-1,9
7,140,1,157,1,-1,8
7,140,0,157,1,-1,8
7,140,0,157,1,-1,7
7,140,0,157,1,-1,6
7,140,0,157,1,-1,5
7,140,0,157,1,-1,4
7,140,0,157,0,-1,4
7,140,0,157,0,-1,3
7,140,0,157,0,-1,2
7,140,0,157,0,-1,1
7,140,0,157,0,-1,0
7,140,0,157,0,-1,0
7,34,1,-1,10
7,34,1,-1,9
7,34,1,-1,8
7,34,1,-1,7
7,34,1,-1,6
7,34,1,-1,5
7,34,1,-1,4
7,34,0,-1,4
7,34,0,-1,3
7,34,0,-1,2
7,34,0,-1,1
7,34,0,-1,0
7,34,0,-1,0
7,34,1,-1,18
7,34,1,-1,17
7,34,0,-1,17
7,34,0,-1,16
7,34,0,-1,15
7,34,0,-1,14
7,34,0,-1,13
7,34,0,-1,12
7,34,0,-1,11
7,34,0,-1,10
7,34,0,-1,9
7,34,0,-1,8
7,34,0,-1,7
7,34,0,-1,6
7,34,0,-1,5
7,34,0,-1,4
7,34,0,-1,3
7,34,0,-1,2
7,34,0,-1,1
7,34,0,-1,0
7,34,0,-1,0
7,-1,12
7,-1,11
7,-1,10
7,-1,9
7,-1,8
7,-1,7
7,-1,6
7,-1,5
7,-1,4
7,-1,3
7,-1,2
7,-1,1
7,-1,0
7,-1,0
7,34,1,-1,24
7,34,1,-1,23
7,34,1,-1,22
7,34,1,-1,21
7,34,1,-1,20
7,34,1,-1,19
7,34,1,-1,18
7,34,1,-1,17
7,34,1,-1,16
7,34,1,-1,15
7,34,1,-1,14
7,34,1,-1,13
7,34,1,-1,12
7,34,1,-1,11
7,34,1,-1,10
7,34,1,-1,9
7,34,1,-1,8
7,34,1,-1,7
7,34,1,-1,6
7,34,1,-1,5
7,34,1,-1,4
7,34,1,-1,3
7,34,0,-1,3
7,34,0,-1,2
7,34,0,-1,1
7,34,0,-1,0
7,34,0,-1,0
7,106,1,85,1,-1,21
7,106,1,85,1,-1,20
7,106,1,85,1,-1,19
7,106,1,85,1,-1,18
7,106,1,85,1,-1,17
7,106,0,85,1,-1,17
7,106,0,85,1,-1,16
7,106,0,85,1,-1,15
7,106,0,85,0,-1,15
7,106,0,85,0,-1,14
7,106,0,85,0,-1,13
7,106,0,85,0,-1,12
7,106,0,85,0,-1,11
7,106,0,85,0,-1,10
7,106,0,85,0,-1,9
7,106,0,85,0,-1,8
7,106,0,85,0,-1,7
7,106,0,85,0,-1,6
7,106,0,85,0,-1,5
7,106,0,85,0,-1,4
7,106,0,85,0,-1,3
7,106,0,85,0,-1,2
7,106,0,85,0,-1,1
7,106,0,85,0,-1,0
7,106,0,85,0,-1,0
8,-1,10
8,-1,9
8,-1,8
8,-1,7
8,-1,6
8,-1,5
8,-1,4
8,-1,3
8,-1,2
8,-1,1
8,-1,0
8,-1,0
8,56,1,-1,11
8,56,1,-1,10
8,56,0,-1,10
8,56,0,-1,9
8,56,0,-1,8
8,56,0,-1,7
8,56,0,-1,6
8,56,0,-1,5
8,56,0,-1,4
8,56,0,-1,3
8,56,0,-1,2
8,56,0,-1,1
8,56,0,-1,0
8,56,0,-1,0
8,6,1,-1,22,127,1
8,6,1,-1,21,127,1
8,6,1,-1,20,127,1
8,6,1,-1,19,127,1
8,6,1,-1,18,127,1
8,6,1,-1,17,127,1
8,6,1,-1,16,127,1
8,6,1,-1,15,127,1
8,6,0,-1,15,127,1
8,6,0,-1,14,127,1
8,6,0,-1,13,127,1
8,6,0,-1,12,127,1
8,6,0,-1,11,127,1
8,6,0,-1,10,127,1
8,6,0,-1,9,127,1
8,6,0,-1,8,127,1
8,6,0,-1,7,127,1
8,6,0,-1,6,127,1
8,6,0,-1,5,127,1
8,6,0,-1,4,127,1
8,6,0,-1,3,127,1
8,6,0,-1,3,127,1
8,6,0,-1,3,127,0
8,6,0,-1,2,127,0
8,6,0,-1,1,127,0
8,6,0,-1,0,127,0
8,6,0,-1,0,127,0
8,-1,19,127,1
8,-1,18,127,1
8,-1,17,127,1
8,-1,16,127,1
8,-1,15,127,1
8,-1,14,127,1
8,-1,13,127,1
8,-1,13,127,1
8,-1,13,127,0
8,-1,12,127,0
8,-1,11,127,0
8,-1,10,127,0
8,-1,9,127,0
8,-1,8,127,0
8,-1,7,127,0
8,-1,6,127,0
8,-1,5,127,0
8,-1,4,127,0
8,-1,3,127,0
8,-1,2,127,0
8,-1,1,127,0
8,-1,0,127,0
8,-1,0,127,0
8,-1,22
8,-1,21
8,-1,20
8,-1,19
8,-1,18
8,-1,17
8,-1,16
8,-1,15
8,-1,14
8,-1,13
8,-1,12
8,-1,11
8,-1,10
8,-1,9
8,-1,8
8,-1,7
8,-1,6
8,-1,5
8,-1,4
8,-1,3
8,-1,2
8,-1,1
8,-1,0
8,-1,0
8,56,1,10,1,-1,12
8,56,1,10,1,-1,11
8,56,0,10,1,-1,11
8,56,0,10,1,-1,10
8,56,0,10,1,-1,9
8,56,0,10,1,-1,8
8,56,0,10,1,-1,7
8,56,0,10,1,-1,6
8,56,0,10,1,-1,5
8,56,0,10,0,-1,5
8,56,0,10,0,-1,4
8,56,0,10,0,-1,3
8,56,0,10,0,-1,2
8,56,0,10,0,-1,1
8,56,0,10,0,-1,0
8,56,0,10,0,-1,0
8,6,1,-1,7
8,6,1,-1,6
8,6,0,-1,6
8,6,0,-1,5
8,6,0,-1,4
8,6,0,-1,3
8,6,0,-1,2
8,6,0,-1,1
8,6,0,-1,0
8,6,0,-1,0
8,-1,17,167,1
8,-1,16,167,1
8,-1,15,167,1
8,-1,14,167,1
8,-1,13,167,1
8,-1,12,167,1
8,-1,11,167,1
8,-1,10,167,1
8,-1,9,167,1
8,-1,8,167,1
8,-1,7,167,1
8,-1,6,167,1
8,-1,6,167,0
8,-1,5,167,0
8,-1,4,167,0
8,-1,3,167,0
8,-1,2,167,0
8,-1,1,167,0
8,-1,0,167,0
8,-1,0,167,0
8,74,1,-1,31,127,1
8,74,1,-1,30,127,1
8,74,1,-1,29,127,1
8,74,1,-1,28,127,1
8,74,1,-1,27,127,1
8,74,1,-1,26,127,1
8,74,1,-1,25,127,1
8,74,1,-1,24,127,1
8,74,0,-1,24,127,1
8,74,0,-1,23,127,1
8,74,0,-1,22,127,1
8,74,0,-1,21,127,1
8,74,0,-1,20,127,1
8,74,0,-1,19,127,1
8,74,0,-1,18,127,1
8,74,0,-1,17,127,1
8,74,0,-1,16,127,1
8,74,0,-1,15,127,1
8,74,0,-1,14,127,1
8,74,0,-1,13,127,1
8,74,0,-1,12,127,1
8,74,0,-1,12,127,0
8,74,0,-1,11,127,0
8,74,0,-1,10,127,0
8,74,0,-1,9,127,0
8,74,0,-1,8,127,0
8,74,0,-1,7,127,0
8,74,0,-1,6,127,0
8,74,0,-1,5,127,0
8,74,0,-1,4,127,0
8,74,0,-1,3,127,0
8,74,0,-1,2,127,0
8,74,0,-1,1,127,0
8,74,0,-1,0,127,0
8,74,0,-1,0,127,0
1,44,1,29,1,-1,9
1,44,1,29,1,-1,8
1,44,1,29,1,-1,7
1,44,1,29,0,-1,7
1,44,1,29,0,-1,6
1,44,1,29,0,-1,5
1,44,1,29,0,-1,4
1,44,0,29,0,-1,4
1,44,0,29,0,-1,3
1,44,0,29,0,-1,2
1,44,0,29,0,-1,1
1,44,0,29,0,-1,0
1,44,0,29,0,-1,0
1,165,1,-1,6
1,165,1,-1,5
1,165,1,-1,5
1,165,0,-1,5
1,165,0,-1,4
1,165,0,-1,3
1,165,0,-1,2
1,165,0,-1,1
1,165,0,-1,0
1,165,0,-1,0
1,165,1,-1,6
1,165,1,-1,5
1,165,1,-1,5
1,165,0,-1,5
1,165,0,-1,4
1,165,0,-1,3
1,165,0,-1,2
1,165,0,-1,1
1,165,0,-1,0
1,165,0,-1,0
1,165,1,-1,4
1,165,1,-1,3
1,165,1,-1,3
1,165,0,-1,3
1,165,0,-1,2
1,165,0,-1,1
1,165,0,-1,0
1,165,0,-1,0
1,-1,4
1,-1,3
1,-1,2
