# webanno.custom.Participants | Participant # webanno.custom.Events | Events # webanno.custom.Corefchains | Coref | AttachTo=webanno.custom.Participants					
#id=1					
#text=I go to my bedroom and select clean clothes to put on after taking a bath .					
7-8	turning	O	B-RelNScrEv	_	_
7-9	on	O	I-RelNScrEv	_	_
7-10	the	O	O	_	_
7-11	shower	B-???	O	_	_
7-12	and	O	O	_	_
7-13	wash	O	B-ScrEv_wash	_	_
7-14	my	B-ScrPart_bather	O	webanno.custom.Corefchains_	7-1
7-15	hair	B-ScrPart_hair	O	_	_
7-16	.	O	O	_	_
					
#id=8					
#text=I completely rinse off and dry myself .					
8-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	7-14
8-2	completely	O	O	_	_
8-3	rinse	O	B-RelNScrEv	_	_
8-4	off	O	I-RelNScrEv	_	_
8-5	and	O	O	_	_
8-6	dry	O	B-ScrEv_dry	_	_
8-7	myself	B-ScrPart_bather	O	webanno.custom.Corefchains_	8-1
8-8	.	O	O	_	_
					
#id=9					
#text=Then I get dressed and put on some after shower cologne .					
9-1	Then	O	O	_	_
9-2	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	8-7
9-3	get	O	B-UnrelEv	_	_
9-4	dressed	O	B-ScrEv_get_dressed	_	_
9-5	and	O	O	_	_
9-6	put	O	B-ScrEv_put_after_shower	_	_
9-7	on	O	I-ScrEv_put_after_shower	_	_
9-8	some	O	O	_	_
9-9	after	B-ScrPart_bath_means	O	_	_
9-10	shower	I-ScrPart_bath_means	O	_	_
9-11	cologne	I-ScrPart_bath_means|B-ScrPart_bath_means	O	_	_
9-12	.	O	O	_	_
					
#id=10					
#text=I exit the bathroom but leave the door open to remove the steam .					
10-1	I	B-ScrPart_bather	O	webanno.custom.Corefchains_	9-2
10-2	exit	O	B-RelNScrEv	_	_
10-3	the	O	O	_	_
10-4	bathroom	B-ScrPart_bathroom	O	webanno.custom.Corefchains_	2-4
10-5	but	O	O	_	_
10-6	leave	O	B-RelNScrEv	_	_
10-7	the	O	O	_	_
10-8	door	B-NPart	O	_	_
10-9	open	O	O	_	_
10-10	to	O	O	_	_
10-11	remove	O	B-ScrEv_air_bathroom	_	_
10-12	the	O	O	_	_
10-13	steam	B-MissScrPart	O	_	_
10-14	.	O	O	_	_
					
#id=11					
#text=A nice relaxing bath is now complete .					
11-1	A	O	O	_	_
11-2	nice	O	O	_	_
11-3	relaxing	O	B-ScrEv_relax	_	_
11-4	bath	B-MissScrPart	O	_	_
11-5	is	O	B-UnrelEv	_	_
11-6	now	O	O	_	_
11-7	complete	O	O	_	_
11-8	.	O	O	_	_
